full_appl_no	fda_app_number	docs_date	pdf_url	Approval	Brand
NDA012015	012015	2013-04-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012015s027lbl.pdf	NA	COGENTIN®
NDA012041	012041	2011-06-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012041s038lbl.pdf	NA	KENALOG®
NDA012141	012141	2012-04-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012141s089lbl.pdf	NA	NA
NDA012141	012141	2013-05-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012141s090,012142s112lbl.pdf	1959	NA
NDA012142	012142	2013-05-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012141s090,012142s112lbl.pdf	1959	NA
NDA012151	012151	2009-01-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/012151s062lbl.pdf	NA	Aldactone®
NDA012151	012151	2013-06-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf	NA	Aldactone®
NDA012151	012151	2014-10-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012151s072lbl.pdf	NA	Aldactone®
NDA012209	012209	2016-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/012209s040lbl.pdf	1962	NA
NDA012250	012250	2005-09-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/012250s028lbl.pdf	NA	  ®
NDA012342	012342	2005-01-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/12342s055lbl.pdf	NA	NA
NDA012342	012342	2009-12-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012342s061lbl.pdf	NA	  ®
NDA012365	012365	2013-02-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012365s039lbl.pdf	NA	SOMA®
NDA012366	012366	2008-11-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/012366s031lbl.pdf	NA	SOMA®
NDA012366	012366	2009-11-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012366s032lbl.pdf	NA	SOMA®
NDA012366	012366	2013-02-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012366s033lbl.pdf	NA	SOMA®
NDA012366	012366	2013-05-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012366s034lbl.pdf	NA	SOMA®
NDA012380	012380	2010-09-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012380s032lbl.pdf	NA	Zarontin®
NDA012380	012380	2012-05-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012380s034lbl.pdf	NA	Zarontin®
NDA012427	012427	2010-02-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012427s026lbl.pdf	NA	NA
NDA012429	012429	2003-07-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/12429slr019_tabloid_lbl.pdf	NA	TABLOID®
NDA012429	012429	2003-12-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/12429slr021_tabloid_lbl.pdf	NA	TABLOID®
NDA012429	012429	2004-11-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf	NA	  ®
NDA012541	012541	2016-06-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/012541s084lbl.pdf	NA	Provera®
NDA012546	012546	2004-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11722s029,12546s032lbl.pdf	NA	TENUATE®
NDA012583	012583	2002-06-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/12583s037lbl.pdf	NA	OPHTHETIC®
NDA012616	012616	2011-05-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012616s068lbl.pdf	NA	Aldactazide®
NDA012616	012616	2013-06-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012616s073lbl.pdf	NA	Aldactazide®
NDA012616	012616	2014-10-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012616s076lbl.pdf	NA	Aldactazide®
NDA012623	012623	2003-05-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/12623slr058_flagyl_lbl.pdf	NA	Flagyl®
NDA012623	012623	2013-08-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012623s065lbl.pdf	NA	FLAGYL®
NDA012770	012770	2016-07-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/1997/012770s024lbl.pdf	NA	NA
NDA012787	012787	2013-04-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012787s071lbl.pdf	NA	SYNALAR®
NDA012787	012787	2013-04-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012787s071lblrev.pdf	NA	SYNALAR®
NDA012806	012806	2013-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012806s037lbl.pdf	NA	Cordran®
NDA012892	012892	2012-10-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/012892Orig1s015s016lbl.pdf	NA	NA
NDA012911	012911	2010-11-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012911s026lbl.pdf	NA	Metopirone®
NDA012911	012911	2014-03-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012911Orig1s033lbl.pdf	NA	  ®
NDA012945	012945	2005-03-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/12945s037,038lbl.pdf	NA	DIAMOX®
NDA013026	013026	2004-11-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/13026s022,023lbl.pdf	NA	NA
NDA013055	013055	2008-02-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/013055s021lbl.pdf	NA	NA
NDA013217	013217	2002-08-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/13217s036lbl.pdf	NA	SKELAXIN®
NDA013263	013263	2008-06-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/013263s083lbl.pdf	NA	VALIUM®
NDA013684	013684	2005-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013684s092,016677s139,et al_lbl.pdf	NA	NA
NDA013718	013718	2003-06-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/13718s20s21lbl.pdf	NA	NA
NDA013718	013718	2005-06-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013718s023lbl.pdf	NA	Oxandrin®
NDA014134	014134	2010-09-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/014134s022lbl.pdf	NA	AFLIX®
NDA014214	014214	2004-09-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/14214s053,055,056lbl.pdf	NA	NegGram ®
NDA014214	014214	2007-05-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/014214s057lbl.pdf	NA	NegGram®
NDA014215	014215	2006-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/014215s009s015lbl.pdf	NA	CELESTONE®
NDA014215	014215	2006-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/014215s009s015lbl.pdf	NA	CELESTONE®
NDA014399	014399	2006-04-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/014399s063lbl.pdf	NA	NORPRAMIN®
NDA014399	014399	2009-10-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/014399s065lbl.pdf	NA	NORPRAMIN®
NDA014399	014399	2014-07-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/014399s069lbl.pdf	NA	NORPRAMIN®
NDA014602	014602	2015-02-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/014602s059lbl.pdf	NA	CELESTONE®
NDA014685	014685	2005-01-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/14685s026lbl.pdf	NA	NA
NDA014685	014685	2007-07-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/014685s028lbl.pdf	NA	NA
NDA014691	014691	2003-05-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/14691slr024_alkeran_lbl.pdf	NA	ALKERAN®
NDA014691	014691	2011-05-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/014691s030lbl.pdf	NA	ALKERAN®
NDA014879	014879	2005-03-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/14879s044lbl.pdf	NA	NA
NDA014901	014901	2006-11-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/014901s034lbl.pdf	NA	KENALOG®
NDA014901	014901	2010-02-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012041s036,014901s037lbl.pdf	NA	KENALOG®
NDA014901	014901	2014-07-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/014901s042lbledt.pdf	NA	NA
NDA015034	015034	2016-05-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/015034s044lbl.pdf	NA	PONSTEL®
NDA015193	015193	2003-05-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/15193s18lbl.pdf	NA	NA
NDA015197	015197	2004-06-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/15197scm036,scf037,scp038,scm039_amicar_lbl.pdf	NA	NA
NDA015197	015197	2008-08-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/015197s043,015230s035lbl.pdf	NA	AMICAR®
NDA015230	015230	2008-08-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/015197s043,015230s035lbl.pdf	NA	AMICAR®
NDA015230	015230	2009-02-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/015230s037lbl.pdf	NA	AMICAR®
NDA015296	015296	2012-11-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/015296s064lbl.pdf	NA	SYNALAR®
NDA015539	015539	2001-08-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/15539s52lbl.pdf	NA	NA
NDA015923	015923	2007-05-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/015923s078,018701s053lbl.pdf	NA	HALDOL®
NDA015923	015923	2011-08-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/015923s079lbl.pdf	NA	HALDOL®
NDA015923	015923	2008-08-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/015923s082,018701s057lbl.pdf	NA	HALDOL®
NDA015923	015923	2009-08-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/015923s084lbl.pdf	NA	HALDOL®
NDA015923	015923	2011-03-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/015923s086,018701s063lbl.pdf	NA	HALDOL®
NDA015923	015923	2016-05-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/015923s094,018701s072lbl.pdf	NA	Haldol®
NDA016023	016023	2007-03-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016023s039,018101s014lbl.pdf	NA	SYMMETREL®
NDA016059	016059	2016-05-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016059s098s099lbl.pdf	1965	INDOCIN®
NDA016092	016092	2005-02-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/16092s042,16093s044lbl.pdf	NA	EDECRIN®
NDA016096	016096	2003-06-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16096slr033,16097slr026_mintezol_lbl.pdf	NA	MINTEZOL®
NDA016097	016097	2003-06-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16096slr033,16097slr026_mintezol_lbl.pdf	NA	MINTEZOL®
NDA016118	016118	2003-03-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16118slr023_teslac_lbl.pdf	NA	TESLAC®
NDA016126	016126	2003-06-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/16126s25lbl.pdf	NA	NA
NDA016267	016267	2009-02-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016267s045lbl.pdf	NA	Desferal®
NDA016267	016267	2011-12-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016267s050lbl.pdf	NA	Desferal®
NDA016273	016273	2016-03-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016273s068lbl.pdf	NA	LASIX®
NDA016295	016295	2003-07-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16295se2-036_droxia_lbl.pdf	NA	DROXIA®
NDA016295	016295	2004-04-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/16295slr037_hydrea_lbl.pdf	NA	  ®
NDA016295	016295	2012-01-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016295s041s042lbl.pdf	NA	DROXIA®
NDA016320	016320	2003-02-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16320slr057_Myambutol_lbl.pdf	NA	MYAMBUTOL®
NDA016320	016320	2008-11-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016320s063lbl.pdf	NA	MYAMBUTOL®
NDA016320	016320	2013-02-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016320s066lbl.pdf	NA	Myambutol®
NDA016324	016324	2008-07-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016324s031,017391s014lbl.pdf	NA	Imuran®
NDA016324	016324	2011-05-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016324s034s035lbl.pdf	NA	  ®
NDA016367	016367	2005-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/016367s178lbl.pdf	NA	Name®
NDA016367	016367	2006-10-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/016367s182lbl.pdf	NA	NA
NDA016418	016418	2007-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016418s078lbl.pdf	NA	Inderal®
NDA016418	016418	2011-03-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016418s080,016762s017,017683s008lbl.pdf	NA	Inderal®
NDA016419	016419	2015-04-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016419s029lbl.pdf	NA	NA
NDA016466	016466	2009-06-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016466s040s041lbl.pdf	NA	Aristospan®
NDA016517	016517	2014-03-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016517s011lbl.pdf	1971	NA
NDA016517	016517	2015-10-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/016517s013lbl.pdf	1971	NA
NDA016584	016584	2003-06-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/16584s55s47lbl.pdf	NA	NA
NDA016584	016584	2004-06-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/16584s55s47lbl.pdf	NA	NA
NDA016584	016584	2008-08-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016584s058lbl.pdf	NA	"NAVANE®"
NDA016608	016608	2015-09-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/016608s097,018281s045,018927s038,020234s026lbl.pdf	NA	Tegretol®
NDA016608	016608	2007-12-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016608s098lbl.pdf	NA	Tegretol®
NDA016608	016608	2014-09-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016608s099,018281s047,018927s040,020234s030lbl.pdf	NA	Tegretol®
NDA016608	016608	2011-03-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016608s100s102,018281s049s050,018927s041s042,020234s031s033lbl.pdf	NA	Tegretol®
NDA016608	016608	2014-01-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016608s103,018281s051,018927s044,020234s035lbl.pdf	NA	Tegretol®
NDA016620	016620	2013-09-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016620s072lbl.pdf	NA	Macrodantin®
NDA016624	016624	2002-08-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16624s41lbl.pdf	NA	NA
NDA016673	016673	2015-01-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017521s068lbl.pdf	NA	NA
NDA016677	016677	2005-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013684s092,016677s139,et al_lbl.pdf	NA	NA
NDA016677	016677	2013-09-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016677s147,016693s096,018016s061lbl.pdf	NA	NA
NDA016677	016677	2015-01-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019022s026lbl.pdf	NA	NA
NDA016678	016678	2013-09-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016678s105,016697s096,016689s105,016696s097,016683s100,016687s102lbl.pdf	NA	NA
NDA016679	016679	2011-11-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016679s104,016682s105,016692s095,019367s026lbl.pdf	NA	NA
NDA016687	016687	2013-09-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016678s105,016697s096,016689s105,016696s097,016683s100,016687s102lbl.pdf	NA	NA
NDA016689	016689	2013-09-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016678s105,016697s096,016689s105,016696s097,016683s100,016687s102lbl.pdf	NA	NA
NDA016693	016693	2016-05-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016693s098lbl.pdf	NA	NA
NDA016696	016696	2013-09-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016678s105,016697s096,016689s105,016696s097,016683s100,016687s102lbl.pdf	NA	NA
NDA016697	016697	2013-09-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016678s105,016697s096,016689s105,016696s097,016683s100,016687s102lbl.pdf	NA	NA
NDA016721	016721	2009-04-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016721s077lbl.pdf	NA	Dalmane®
NDA016758	016758	2004-06-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/16584s55s47lbl.pdf	NA	NA
NDA016758	016758	2008-04-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016584057,016758s019,016904s033lbl.pdf	NA	"NAVANE®"
NDA016758	016758	2009-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016584s059lbl.pdf	NA	"NAVANE®"
NDA016762	016762	2011-03-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/016418s080,016762s017,017683s008lbl.pdf	NA	Inderal®
NDA016792	016792	2005-01-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/16792s024lbl.pdf	NA	NA
NDA016792	016792	2007-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016792s025lbl.pdf	NA	SURMONTIL®
NDA016792	016792	2012-12-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016792s034lbl.pdf	NA	SURMONTIL®
NDA016792	016792	2014-07-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016792s037lbl.pdf	NA	SURMONTIL®
NDA016831	016831	2005-10-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/016831s049lbl.pdf	NA	NA
NDA016851	016851	2003-06-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/16851s51lbl.pdf	NA	NA
NDA016851	016851	2013-02-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016851s063lbl.pdf	NA	FML®
NDA016862	016862	2009-10-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016862s041s042lbl.pdf	NA	DARVON-N®
NDA016885	016885	2009-02-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016885s023lbl.pdf	NA	LYSODREN®
NDA016885	016885	2013-11-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/016885s025lbl.pdf	NA	LYSODREN®
NDA016885	016885	2016-03-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016885s026lbl.pdf	1970	LYSODREN®
NDA016904	016904	2008-04-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016584057,016758s019,016904s033lbl.pdf	NA	"NAVANE®"
NDA016904	016904	2009-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/016584s059lbl.pdf	NA	"NAVANE®"
NDA016921	016921	2002-06-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	NA	RETIN-A®
NDA016921	016921	2002-06-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16921s21s22s25lbl.pdf	NA	RETIN-A®
NDA016931	016931	2003-08-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/16931slr028_r-gene_lbl.pdf	NA	NA
NDA016931	016931	2010-01-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/016931s031lbl.pdf	NA	Gene®
NDA016949	016949	2016-04-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016949s039lbl.pdf	NA	®
NDA016954	016954	2008-06-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016954s101lbl.pdf	NA	MICRONOR®
NDA016964	016964	2005-11-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/016964s061lbl.pdf	NA	  ®
NDA016964	016964	2010-02-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/016964s069lbl.pdf	NA	NA
NDA016964	016964	2012-01-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016964s070lbl.pdf	NA	NA
NDA016968	016968	2002-11-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/16968slr020_Miostat_lbl.pdf	NA	IOSTAT®
NDA016968	016968	2016-01-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016968s029lbl.pdf	NA	NA
NDA016988	016988	2016-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/016988s030lbl.pdf	NA	FLUOROPLEX®
NDA017001	017001	2006-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017001s027lbl.pdf	NA	ANCOBON®
NDA017015	017015	2010-12-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017015s023lbl.pdf	NA	PAVULON®
NDA017029	017029	2010-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017029s120,017651s048lbl.pdf	NA	NA
NDA017037	017037	2005-09-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/017037s154,055,156lbl.pdf	NA	NA
NDA017037	017037	2006-10-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017037s158lbl.pdf	NA	NA
NDA017037	017037	2009-10-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/017037s165lbl.pdf	NA	NA
NDA017037	017037	2011-03-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017037s168lbl.pdf	NA	NA
NDA017037	017037	2012-01-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017037s169.pdf	NA	NA
NDA017058	017058	2006-12-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017058s017lbl.pdf	NA	DISKETS®
NDA017058	017058	2013-09-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/017058s021lbl.pdf	1973	NA
NDA017078	017078	2006-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017078s040lbl.pdf	NA	DEXEDRINE®
NDA017078	017078	2013-06-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/017078s046lbl.pdf	NA	DEXEDRINE®
NDA017078	017078	2013-12-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/017078s047lbl.pdf	NA	DEXEDRINE®
NDA017078	017078	2015-04-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/017078s048lbl.pdf	NA	DEXEDRINE®
NDA017084	017084	2009-05-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/017084s017lbl.pdf	NA	Phosphocol®
NDA017087	017087	2006-09-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017087s047lbl.pdf	NA	NA
NDA017087	017087	2010-01-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017087s048lbl.pdf	NA	Ethrane®
NDA017090	017090	2007-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/017090s74lbl.pdf	NA	PM®
NDA017090	017090	2012-10-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/017090s076lbl.pdf	NA	NA
NDA017090	017090	2014-07-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017090s077lbl.pdf	NA	NA
NDA017090	017090	2014-07-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017090s078lbl.pdf	NA	NA
NDA017105	017105	2009-04-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/017105s075lbl.pdf	NA	TAB®
NDA017105	017105	2010-06-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017105s076lbl.pdf	NA	TAB®
NDA017111	017111	2010-12-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017111s067lbl.pdf	NA	®
NDA017116	017116	2005-05-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/017116s015,016lbl.pdf	NA	Methadose®
